orderId,productId,currency,quantity,shippingCost,amount,channel,channelGroup,campaign,dateTime
eff5858d-0f53-3e4d-a241-9d26ee044ab2,prod2182#prod501061007202,SEK,1,689.322,3804.948,google,sem,uk_pmax,2023-04-15 17:37:53
ef46e625-1e56-38d7-8748-c7a43a3f2720,prod2329#prod100121010095,SEK,1,0.0,12855.066,direct,direct,,2023-04-15 17:29:51
efbaf577-eb2d-3008-898b-f4432b42b773,prod2182#prod501061007203,SEK,1,0.0,3212.013,direct,direct,,2023-04-15 11:28:16
efc17a04-2bc1-3d89-8d14-f2fd4f552689,prod1531#prod101041004090,SEK,1,0.0,5786.76,direct,direct,,2023-04-15 18:30:37
efc20cfe-7835-37ca-8714-3fcb3c4ea2d2,prod1574#prod108021002090,SEK,1,0.0,10299.36,google,sem,se_branded_search,2023-04-15 06:14:42
efc20cfe-7835-37ca-8714-3fcb3c4ea2d2,prod1585#prod500001015090,SEK,1,0.0,637.2,google,sem,se_branded_search,2023-04-15 06:14:42
eff09571-edbe-3e74-8c55-e9b04bb89b5d,prod1527#prod101001000095,SEK,1,0.0,5483.766,google,organic,,2023-04-15 00:02:53
efc9583a-f9a2-349f-9266-bdf2f8de7b3a,prod2181#prod501051005202,SEK,1,0.0,3189.78,google,organic,,2023-04-15 21:50:17
efc9583a-f9a2-349f-9266-bdf2f8de7b3a,prod2181#prod501051005203,SEK,1,0.0,3363.768,google,organic,,2023-04-15 21:50:17
efb9acbc-9329-399f-bf39-063b3eb56ce8,prod2181#prod501051005203,SEK,1,0.0,5956.5,google,sem,kr_pmax,2023-04-15 06:19:11
efb9acbc-9329-399f-bf39-063b3eb56ce8,prod2267#prod503131035500,SEK,1,0.0,340.146,google,sem,kr_pmax,2023-04-15 06:19:11
efb9acbc-9329-399f-bf39-063b3eb56ce8,prod3231#prod502111053301,SEK,1,0.0,619.476,google,sem,kr_pmax,2023-04-15 06:19:11
ef986846-2473-37f7-881c-1f055efef22b,prod1522#prod100031003060,SEK,1,811.965,5776.551,google,organic,,2023-04-15 18:11:51
ef92d8c8-4076-34e1-b420-3958cbe13538,prod1528#prod101011001085,SEK,1,0.0,4921.434,direct,direct,,2023-04-15 17:53:30
efd45f7d-88c7-3e88-82f0-c20d199e5df2,prod1524#prod100051005080,SEK,1,0.0,11364.504,google,organic,,2023-04-15 10:14:33
efd45f7d-88c7-3e88-82f0-c20d199e5df2,prod1585#prod500001015080,SEK,1,0.0,682.086,google,organic,,2023-04-15 10:14:33
ef4a6785-9c8b-3306-a635-4edb9f6f3e30,prod1538#prod102051009075,SEK,1,0.0,13317.48,google,sem,nl_branded_search,2023-04-15 00:15:49
ef634082-ac9e-304a-b9cb-c2651ad07e74,prod2306#prod102061000100,SEK,1,0.0,15814.506,direct,direct,,2023-04-15 01:42:01
ef1fa2be-9b51-355d-b9c2-f1aa29026af0,prod1519#prod100001000090,SEK,1,0.0,16831.815,google,sem,nl_branded_search,2023-04-15 22:01:48
ef484878-08b4-3f7e-a74a-abc3676a69b4,prod2274#prod501111000202,SEK,1,234.0,4656.6,direct,direct,,2023-04-16 20:18:14
ef8ca9bf-7487-3f0b-8bf6-8e36db388f6f,prod1594#prod115001005080,SEK,1,0.0,12936.576,instagram,social_ppc,,2023-04-16 03:36:36
ef54706a-09e5-3c9a-8626-1172452dd086,prod1564#prod106021002105,SEK,1,0.0,10875.444,google,sem,se_branded_search,2023-04-16 18:48:41
ef54706a-09e5-3c9a-8626-1172452dd086,prod1585#prod500001015100,SEK,1,0.0,1179.528,google,sem,se_branded_search,2023-04-16 18:48:41
ef742877-b86c-3b5a-bb4a-430715aec076,prod1519#prod100001000090,SEK,1,0.0,9045.0,google,sem,kr_pmax,2023-04-16 07:49:32
ef7dda05-9d0c-31b5-8474-fef5358fa643,prod1572#prod108001000070,SEK,1,1461.261,10462.638,direct,direct,,2023-04-16 22:51:42
ef58a4e9-055c-37b5-a226-6534e534eb17,prod1572#prod108001000075,SEK,1,0.0,13251.978,direct,direct,,2023-04-16 20:42:48
ef01f863-53d6-3482-8d63-4f25859c1dc2,prod1530#prod101031003090,SEK,1,0.0,9844.518,google,sem,de_branded_search,2023-04-16 23:24:58
ef6944c9-78fe-3cbf-9fb9-1aeb3b9b6e9d,prod1574#prod108021002070,SEK,1,0.0,10579.968,direct,email,,2023-04-16 13:08:42
eff0f385-ef9f-37ab-ba33-d114751ecbb5,prod1540#prod103011001100,SEK,1,0.0,12460.68,google,sem,kr_pmax,2023-04-16 18:21:02
efa478cf-e356-3a99-baf2-d8645d26ada5,prod2183#prod501071018202,SEK,1,0.0,3223.8,facebook,social_ppc,US - Important release - Prospecting,2023-04-16 15:03:13
efa478cf-e356-3a99-baf2-d8645d26ada5,prod2183#prod501071018203,SEK,1,0.0,4346.16,facebook,social_ppc,US - Important release - Prospecting,2023-04-16 15:03:13
efd0a80b-ffd9-380a-ba7a-158e5244d298,prod1519#prod100001000095,SEK,1,0.0,11837.76,direct,email,,2023-04-16 21:06:29
efd8616e-5459-349d-824b-3e6d808211aa,prod1520#prod100011001095,SEK,1,0.0,14242.305,google,sem,kr_pmax,2023-04-16 19:41:19
ef0d55c0-4195-3069-83a7-1a246a98c66a,prod2183#prod501071018202,SEK,1,373.371,4838.844,google,organic,,2023-04-16 13:01:31
efc2b715-f71b-3889-827e-6c65bae30a69,prod1538#prod102051009090,SEK,1,0.0,7648.674,google,sem,fr_pmax,2023-04-16 13:42:38
efad36e6-7305-3ce7-9768-fb527eb0344d,prod2181#prod501051005204,SEK,1,0.0,4460.4,direct,direct,,2023-04-16 21:38:34
efad36e6-7305-3ce7-9768-fb527eb0344d,prod2182#prod501061007204,SEK,1,0.0,2199.225,direct,direct,,2023-04-16 21:38:34
ef0eaf4c-887a-3415-8867-130900e56247,prod2305#prod101101000095,SEK,1,1519.245,10877.793,google,organic,,2023-02-12 18:54:24
efe5bd9d-daa8-3481-bbd2-476501658f2b,prod1528#prod101011001120,SEK,1,0.0,8114.907,direct,direct,,2023-02-12 17:54:11
ef9fb8d3-bcf9-3519-b6fd-5225fae7cf32,prod3176#prod113131067090,SEK,1,0.0,11563.05,google,sem,nl_branded_search,2023-02-12 21:15:42
efe6e921-bd55-37f5-b5f3-472a00e2e5ba,prod2276#prod501131002204,SEK,1,188.4,3749.16,google,organic,,2023-02-12 18:36:42
ef7e4af4-4db3-3150-8214-3475ffea5e84,prod1585#prod500001015080,SEK,1,0.0,722.16,google,organic,,2023-02-12 21:38:08
efbcdbfd-1f13-3bf5-823a-dc60bb01e89e,prod1519#prod100001000100,SEK,1,499.059,4970.652,google,sem,row_branded_search,2023-02-12 21:15:38
ef273a0e-8c60-3bc7-8258-8b9cb39d3de9,prod1560#prod105031003110,SEK,1,0.0,12208.35,google,organic,,2023-02-12 22:02:47
ef75a41c-d7ce-3385-a9e8-592af23f56be,prod2277#prod501141003202,SEK,1,129.6,2579.04,google,sem,se_branded_search,2023-02-12 09:08:25
efcd861b-3909-3c5d-9508-c94a8bdab467,prod1585#prod500001015080,SEK,1,0.0,574.941,google,organic,,2023-02-13 16:48:16
efcd861b-3909-3c5d-9508-c94a8bdab467,prod2303#prod100111000085,SEK,1,0.0,9880.467,google,organic,,2023-02-13 16:48:16
ef59cc39-508f-34b6-8731-2e5fac209f41,prod1520#prod100011001105,SEK,1,0.0,17118.642,google,sem,nl_branded_search,2023-02-13 04:36:06
efabd0e5-c320-3fea-ace7-8520391c3ba7,prod3149#prod102081002080,SEK,1,0.0,9894.492,direct,direct,,2023-02-13 18:36:39
ef5b9392-bfba-3e92-9b3a-5357b54b1300,prod2306#prod102061000105,SEK,1,0.0,13880.763,google,organic,,2023-02-13 20:30:46
eff12f1f-c37d-3cab-8cac-359a6e6552c9,prod1594#prod115001005060,SEK,1,0.0,12773.376,direct,email,,2023-02-13 19:06:32
ef26b32b-0309-3388-873f-e96c688b93cc,prod2302#prod100101003100,SEK,1,0.0,13878.216,direct,direct,,2023-02-13 17:17:13
ef9151cf-4938-39b9-87c2-7cc9d8d5f1e0,prod1594#prod115001005080,SEK,1,0.0,11263.977,direct,email,,2023-02-13 16:33:35
ef27f590-b1a7-3328-af31-a3aeb0a774f1,prod3212#prod115031007130,SEK,1,0.0,6397.32,direct,direct,,2023-02-13 10:51:12
ef699652-14e8-372f-a6c6-d29a44fe5731,prod1543#prod103041004095,SEK,1,0.0,8855.247,google,organic,,2023-02-13 14:00:40
ef8f2385-1c47-37db-8991-f6186a173981,prod2284#prod113061003110,SEK,1,0.0,5410.44,google,sem,se_pmax,2023-02-13 14:47:23
ef0cc10d-c7d5-3af5-b1c8-a237bee30447,prod1524#prod100051005115,SEK,1,0.0,15326.784,google,sem,nl_branded_search,2023-02-13 05:47:57
ef0cc10d-c7d5-3af5-b1c8-a237bee30447,prod1531#prod101041004115,SEK,1,0.0,14952.96,google,sem,nl_branded_search,2023-02-13 05:47:57
ef0cc10d-c7d5-3af5-b1c8-a237bee30447,prod1585#prod500001015110,SEK,2,0.0,1223.163,google,sem,nl_branded_search,2023-02-13 05:47:57
efaf4ada-7e65-3c67-986c-20e4b712f235,prod2293#prod500011014070,SEK,1,0.0,1187.184,direct,email,,2023-02-13 21:15:31
efdd66d5-a352-3108-88c8-ba941511c707,prod1594#prod115001005070,SEK,1,0.0,8933.499,direct,email,,2023-02-13 21:10:48
ef18e32b-b4f2-3024-8181-2564d9201251,prod1640#prod110001009080,SEK,1,0.0,11892.516,facebook,social_ppc,WW - Designer Brands - Retargeting - DPA,2023-02-13 22:58:24
ef18e32b-b4f2-3024-8181-2564d9201251,prod2988#prod502021015300,SEK,1,0.0,930.756,facebook,social_ppc,WW - Designer Brands - Retargeting - DPA,2023-02-13 22:58:24
ef9b45fb-e91f-3151-8f33-d6fc1c9a63e3,prod2281#prod100091003085,SEK,1,0.0,9121.572,direct,referral,,2023-02-13 16:12:53
ef27a4be-8e16-3375-8cf4-23be8dbb67e4,prod1640#prod110001009100,SEK,1,0.0,14088.48,direct,direct,,2023-02-13 06:55:10
efc4d39e-a845-318c-bb44-90743243100e,prod1524#prod100051005105,SEK,1,363.66,5789.466,google,sem,uk_branded_search,2023-02-13 12:29:04
efc4d39e-a845-318c-bb44-90743243100e,prod1526#prod100071007105,SEK,1,827.805,13178.655,google,sem,uk_branded_search,2023-02-13 12:29:04
ef2ee0f8-4188-3780-90e8-6591a7ed370b,prod1572#prod108001000110,SEK,1,0.0,13283.319,direct,direct,,2023-02-13 00:49:41
ef2ee0f8-4188-3780-90e8-6591a7ed370b,prod1585#prod500001015110,SEK,1,0.0,1780.833,direct,direct,,2023-02-13 00:49:41
ef0cc153-96ad-3907-a15f-6c4b02f2e6b2,prod1594#prod115001005085,SEK,1,0.0,6060.72,direct,direct,,2023-02-13 16:07:45
ef045aca-5cf0-36ae-8c80-486b11b92f3c,prod1522#prod100031003060,SEK,1,436.341,8624.157,direct,sem,,2023-02-13 08:41:58
ef045aca-5cf0-36ae-8c80-486b11b92f3c,prod1585#prod500001015060,SEK,1,41.052,811.377,direct,sem,,2023-02-13 08:41:58
ef045aca-5cf0-36ae-8c80-486b11b92f3c,prod3214#prod117021007065,SEK,1,351.903,6954.876,direct,sem,,2023-02-13 08:41:58
ef6b6246-8cd7-31ec-8b28-b169587a49b6,prod2306#prod102061000075,SEK,1,1093.029,8369.535,google,organic,,2023-02-13 00:58:16
ef6b6246-8cd7-31ec-8b28-b169587a49b6,prod2988#prod502021015300,SEK,1,86.559,662.739,google,organic,,2023-02-13 00:58:16
ef36df55-800f-331b-bee4-645b58898539,prod2301#prod114111010090,SEK,1,0.0,5303.232,google,sem,nl_branded_search,2023-02-13 15:48:14
ef334058-8dcb-32a2-ba7c-aff914de4404,prod3214#prod117021007090,SEK,1,0.0,15601.68,google,sem,se_branded_search,2023-02-13 11:19:13
efb5c052-72f0-3166-8d76-38a4bb55bb2d,prod1594#prod115001005080,SEK,1,0.0,10963.641,direct,direct,,2023-02-13 15:26:49
ef562025-55f8-34e7-876d-b1278b3d1800,prod1524#prod100051005095,SEK,1,0.0,6766.44,direct,direct,,2023-02-13 20:08:20
ef562025-55f8-34e7-876d-b1278b3d1800,prod1585#prod500001015090,SEK,1,0.0,630.12,direct,direct,,2023-02-13 20:08:20
efe69888-59f2-3710-953d-f0a97ee7f04a,prod1564#prod106021002110,SEK,1,0.0,21898.8,google,sem,kr_pmax,2023-02-14 03:56:50
ef1f3bc0-0603-3617-890b-fe79bcea6e9d,prod3161#prod112031058100,SEK,1,0.0,5523.513,google,sem,de_branded_search,2023-02-14 09:58:03
ef084522-e312-3286-9a1a-45b4cd970090,prod2284#prod113061003090,SEK,1,146.4,3791.76,direct,referral,,2023-02-14 11:11:18
ef9d9000-92d9-3884-a16e-364199d02b6a,prod1585#prod500001015070,SEK,1,0.0,984.12,direct,direct,,2023-02-14 17:29:13
ef9d9000-92d9-3884-a16e-364199d02b6a,prod2306#prod102061000075,SEK,1,0.0,7964.04,direct,direct,,2023-02-14 17:29:13
ef9613fe-7e56-33b7-b68e-5e84e76f8683,prod1533#prod102001000095,SEK,1,0.0,7943.598,google,sem,de_branded_search,2023-02-14 16:59:34
eff2bd3d-4ae8-3deb-9fc6-5a26a8686eaf,prod3146#prod100141002100,SEK,1,0.0,6339.486,google,organic,,2023-02-14 09:07:39
efff45a5-8f62-3425-8703-c7176e1953d6,prod1524#prod100051005075,SEK,1,0.0,4610.76,google,organic,,2023-02-14 12:27:07
ef5fd8a7-2e96-3b78-83bd-18f0c64dd76e,prod1524#prod100051005060,SEK,1,0.0,8801.856,direct,direct,,2023-02-14 14:19:25
ef5fd8a7-2e96-3b78-83bd-18f0c64dd76e,prod1526#prod100071007060,SEK,1,0.0,10910.634,direct,direct,,2023-02-14 14:19:25
ef5fd8a7-2e96-3b78-83bd-18f0c64dd76e,prod1585#prod500001015060,SEK,1,0.0,1563.633,direct,direct,,2023-02-14 14:19:25
effefa03-d2df-344e-ab92-78fdd30d5b57,prod1531#prod101041004065,SEK,1,0.0,13320.3,bing,organic,,2023-02-14 20:58:15
effefa03-d2df-344e-ab92-78fdd30d5b57,prod1585#prod500001015060,SEK,1,0.0,714.753,bing,organic,,2023-02-14 20:58:15
ef1d9f74-f98f-358c-b1d8-8b9be23fafd4,prod1585#prod500001015110,SEK,1,0.0,1139.88,google,sem,se_branded_search,2023-02-14 06:42:10
efa2886c-1c8b-3d9f-95c0-3ac556748b48,prod2183#prod501071018201,SEK,1,0.0,3714.534,google,organic,,2023-02-14 12:10:15
efa2886c-1c8b-3d9f-95c0-3ac556748b48,prod2274#prod501111000201,SEK,1,0.0,2659.038,google,organic,,2023-02-14 12:10:15
efbd8e47-9138-301f-892f-556db3bc7415,prod2302#prod100101003110,SEK,1,1606.971,11505.921,direct,direct,,2023-02-14 18:41:22
efc0e459-9a4e-3d35-b3be-d1aa00c0d3b5,prod1585#prod500001015100,SEK,1,74.67,654.066,google,sem,uk_pmax,2023-02-14 16:37:48
efc0e459-9a4e-3d35-b3be-d1aa00c0d3b5,prod2281#prod100091003100,SEK,1,640.44,5610.306,google,sem,uk_pmax,2023-02-14 16:37:48
ef85ed7f-5d53-3709-b5ab-e0fdd49fdb91,prod3212#prod115031007100,SEK,1,0.0,8613.411,google,sem,nl_pmax,2023-02-14 09:29:16
ef7a69e5-0656-3837-8f74-0b2a36fb361c,prod2330#prod117001005095,SEK,1,1578.78,15093.135,direct,direct,,2023-02-14 10:23:18
ef36453b-c6d6-3a1f-b570-299fac9a50bd,prod1520#prod100011001070,SEK,1,0.0,15586.62,direct,direct,,2023-02-14 18:01:51
ef7141e1-fe84-380a-be4e-e17aebac518b,prod1562#prod106001000115,SEK,1,0.0,8855.616,direct,direct,,2023-02-14 13:19:54
ef4aec8b-11da-32f3-baf3-e98fd55a0984,prod1528#prod101011001050,SEK,1,0.0,12344.208,google,sem,kr_pmax,2023-02-14 20:34:54
ef4aec8b-11da-32f3-baf3-e98fd55a0984,prod1533#prod102001000050,SEK,1,0.0,9624.297,google,sem,kr_pmax,2023-02-14 20:34:54
ef0b1233-161c-3c5e-b233-4afb38e5c003,prod1526#prod100071007075,SEK,1,0.0,4326.33,direct,referral,,2023-02-14 14:21:57
ef133bdb-658d-3b4d-84f5-e3c8522c3187,prod1519#prod100001000090,SEK,1,0.0,9101.244,direct,direct,,2023-02-14 12:52:02
efaa2873-e3bd-3251-bdee-edba5382b8c1,prod2277#prod501141003204,SEK,1,0.0,6643.35,facebook,social_organic,,2023-02-14 17:06:13
ef583add-9c15-38b3-be4e-8d3619551b48,prod1562#prod106001000095,SEK,1,0.0,11741.109,direct,social_ppc,,2023-02-14 14:52:36
ef643385-16c0-3ae8-b611-279df7330989,prod3146#prod100141002090,SEK,1,0.0,12469.296,direct,direct,,2023-02-14 15:08:07
ef724267-66ed-3170-a5e3-380330a9c628,prod3143#prod101141010070,SEK,1,0.0,9188.172,google,sem,row_branded_search,2023-02-14 19:07:50
ef24090a-0afd-344e-88ae-7fc53f1cea0d,prod3161#prod112031058080,SEK,1,0.0,14018.4,google,organic,,2023-02-14 02:31:01
ef62c8f7-4e04-3f7a-b294-f9313d128f94,prod1594#prod115001005100,SEK,1,0.0,8347.497,google,sem,row_branded_search,2023-02-15 11:24:21
ef62c8f7-4e04-3f7a-b294-f9313d128f94,prod2181#prod501051005205,SEK,1,0.0,5578.074,google,sem,row_branded_search,2023-02-15 11:24:21
ef62c8f7-4e04-3f7a-b294-f9313d128f94,prod2278#prod501151004205,SEK,1,0.0,4900.077,google,sem,row_branded_search,2023-02-15 11:24:21
ef70908e-86ea-3837-b1dc-4c0508757633,prod1642#prod112001010085,SEK,1,0.0,8784.864,direct,direct,,2023-02-15 22:55:04
ef2bfaa7-ee64-3c81-aab0-7a04a7728780,prod1519#prod100001000090,SEK,1,0.0,10186.704,google,sem,kr_pmax,2023-02-15 20:37:16
ef2a6832-8356-34f7-b29e-48fae52c914a,prod1519#prod100001000085,SEK,1,0.0,9006.825,direct,direct,,2023-02-15 01:06:48
ef2a6832-8356-34f7-b29e-48fae52c914a,prod1585#prod500001015080,SEK,1,0.0,746.925,direct,direct,,2023-02-15 01:06:48
ef802e38-58ed-351b-88c3-0678a11a4fd2,prod2289#prod113111027120,SEK,1,0.0,5369.76,direct,direct,,2023-02-15 19:26:21
ef3653d1-653f-3762-a66d-670ee5beb578,prod2292#prod116021027070,SEK,1,0.0,7029.81,google,sem,nl_branded_search,2023-02-15 18:17:42
ef050d94-ed9f-3059-95fe-06337deb6059,prod2330#prod117001005090,SEK,1,926.835,8119.074,direct,referral,,2023-02-15 23:42:55
efb317d2-318c-3153-8abc-8dda9aebb60c,prod1640#prod110001009080,SEK,1,932.217,11175.447,google,sem,fr_branded_search,2023-02-15 10:55:02
efb317d2-318c-3153-8abc-8dda9aebb60c,prod2988#prod502021015300,SEK,2,159.546,956.457,google,sem,fr_branded_search,2023-02-15 10:55:02
efd4425f-c8e7-35c3-bbfc-0029eb97a9c3,prod1585#prod500001015080,SEK,2,0.0,1298.382,direct,direct,,2023-02-15 13:24:59
efa53a68-ff52-3992-8867-d9a92fa04357,prod2305#prod101101000085,SEK,1,0.0,5649.678,direct,referral,,2023-02-15 08:39:07
ef04940c-4e5b-3015-bdb9-b56983459747,prod2181#prod501051005205,SEK,1,0.0,2698.437,google,organic,,2023-02-15 14:39:28
ef04940c-4e5b-3015-bdb9-b56983459747,prod2267#prod503131035500,SEK,1,0.0,178.848,google,organic,,2023-02-15 14:39:28
ef04940c-4e5b-3015-bdb9-b56983459747,prod2274#prod501111000205,SEK,1,0.0,2841.72,google,organic,,2023-02-15 14:39:28
efefc91d-7552-3422-a189-ee7683c33adf,prod2280#prod501101021205,SEK,1,120.0,2388.0,google,organic,,2023-02-15 13:39:53
efc21ec4-2eae-3f80-bd3e-bbcccd65f027,prod1522#prod100031003080,SEK,1,1272.726,9054.534,direct,direct,,2023-02-15 03:25:43
efe97004-d992-320d-a53c-865131f7b287,prod2274#prod501111000201,SEK,1,0.0,2693.595,direct,direct,,2023-02-15 15:44:16
efe97004-d992-320d-a53c-865131f7b287,prod2277#prod501141003201,SEK,1,0.0,3236.493,direct,direct,,2023-02-15 15:44:16
efe97004-d992-320d-a53c-865131f7b287,prod2293#prod500011014080,SEK,2,0.0,1219.143,direct,direct,,2023-02-15 15:44:16
efe97004-d992-320d-a53c-865131f7b287,prod2302#prod100101003080,SEK,1,0.0,9222.153,direct,direct,,2023-02-15 15:44:16
efe97004-d992-320d-a53c-865131f7b287,prod2306#prod102061000080,SEK,1,0.0,9850.935,direct,direct,,2023-02-15 15:44:16
ef1d3736-df7c-3212-90c1-b490a497a2a9,prod2181#prod501051005203,SEK,1,0.0,4145.751,direct,direct,,2023-02-15 13:11:56
ef1d3736-df7c-3212-90c1-b490a497a2a9,prod2181#prod501051005204,SEK,1,0.0,4032.942,direct,direct,,2023-02-15 13:11:56
ef1d3736-df7c-3212-90c1-b490a497a2a9,prod2182#prod501061007203,SEK,1,0.0,2904.846,direct,direct,,2023-02-15 13:11:56
ef1d3736-df7c-3212-90c1-b490a497a2a9,prod2182#prod501061007204,SEK,1,0.0,4709.799,direct,direct,,2023-02-15 13:11:56
ef668cd6-fca8-3bba-9cbc-2a0b2750fdf5,prod1519#prod100001000130,SEK,1,0.0,13122.474,direct,direct,,2023-02-15 11:38:02
ef7e6583-7661-3623-9105-908b8bade63a,prod1527#prod101001000105,SEK,1,0.0,9007.065,direct,direct,,2023-02-16 12:32:41
ef7e6583-7661-3623-9105-908b8bade63a,prod1585#prod500001015100,SEK,1,0.0,1335.849,direct,direct,,2023-02-16 12:32:41
ef8d3dfd-f9dd-35e0-9c80-10c5afb76145,prod1585#prod500001015070,SEK,1,0.0,1217.007,google,sem,kr_pmax,2023-02-16 11:53:03
ef8d3dfd-f9dd-35e0-9c80-10c5afb76145,prod3146#prod100141002075,SEK,1,0.0,12159.648,google,sem,kr_pmax,2023-02-16 11:53:03
ef6a9702-4d40-3292-9de4-ef06bc3e6e29,prod1585#prod500001015070,SEK,1,0.0,652.608,google,sem,row_branded_search,2023-02-16 00:48:45
ef6a9702-4d40-3292-9de4-ef06bc3e6e29,prod2273#prod503181030500,SEK,1,0.0,974.586,google,sem,row_branded_search,2023-02-16 00:48:45
ef53ccea-566a-3259-ac9d-ce8404c5bada,prod1562#prod106001000060,SEK,1,0.0,12794.64,google,organic,,2023-02-16 21:10:14
ef53ccea-566a-3259-ac9d-ce8404c5bada,prod1585#prod500001015060,SEK,1,0.0,1295.64,google,organic,,2023-02-16 21:10:14
ef53ccea-566a-3259-ac9d-ce8404c5bada,prod2181#prod501051005205,SEK,1,0.0,2602.92,google,organic,,2023-02-16 21:10:14
ef7354bf-d59b-3af1-b57c-f5d02ebffe4d,prod2330#prod117001005115,SEK,1,1067.388,10643.382,direct,sem,,2023-02-16 21:50:01
ef43c247-661c-3840-8c0a-e6f987aa4e28,prod1585#prod500001015080,SEK,1,116.013,1243.776,direct,direct,,2023-02-16 21:19:42
ef43c247-661c-3840-8c0a-e6f987aa4e28,prod2276#prod501131002202,SEK,1,331.947,3558.411,direct,direct,,2023-02-16 21:19:42
ef24050d-cd3a-3f41-8b2a-b40793de5682,prod1533#prod102001000060,SEK,1,0.0,12080.427,direct,direct,,2023-02-16 20:40:47
efd58615-1f1d-3e2b-8b3e-fefc79996e91,prod2306#prod102061000070,SEK,1,824.76,5905.281,google,sem,uk_pmax,2023-02-16 23:03:15
ef6ccd5d-2ad6-3a49-a7c4-7139e2a1dec8,prod3217#prod121001010105,SEK,1,0.0,11051.271,direct,direct,,2023-02-16 18:16:39
ef6ccd5d-2ad6-3a49-a7c4-7139e2a1dec8,prod3217#prod121001010110,SEK,1,0.0,14366.652,direct,direct,,2023-02-16 18:16:39
ef054d73-e286-3343-8595-b104d6dbdb77,prod3214#prod117021007085,SEK,1,1061.76,10150.425,direct,direct,,2023-02-16 18:49:11
ef17b773-e7a0-3289-8024-c0605e682821,prod1520#prod100011001110,SEK,1,0.0,10803.513,direct,email,,2023-02-16 01:54:45
ef8e194d-8553-3bcf-b557-86d35782e71e,prod1640#prod110001009095,SEK,1,0.0,12722.76,newsletter,email,weekly_newsletter,2023-02-16 20:55:11
efd0e505-9415-3b9c-80ae-d4314c4d155c,prod1524#prod100051005075,SEK,1,0.0,15022.155,direct,referral,,2023-02-16 12:07:33
efd0e505-9415-3b9c-80ae-d4314c4d155c,prod2293#prod500011014070,SEK,1,0.0,1510.755,direct,referral,,2023-02-16 12:07:33
efe8e80c-e1d0-361a-b43b-43502d6240c4,prod3214#prod117021007060,SEK,1,1801.2,17219.472,direct,direct,,2023-02-16 07:54:17
ef1e6ab4-40da-31a3-99b5-ece3a9db7f80,prod1519#prod100001000065,SEK,1,910.08,6516.171,google,sem,uk_pmax,2023-02-16 14:17:47
ef59f094-c2d9-350d-8abc-719dc89901e7,prod2293#prod500011014080,SEK,1,263.415,1027.296,google,organic,,2023-02-16 12:39:24
ef073f27-4c06-399f-8271-8159cbd4b00e,prod1540#prod103011001075,SEK,1,0.0,8653.32,direct,direct,,2023-02-16 11:56:47
ef3884b2-a44a-3dd3-ad6d-b141f5621740,prod1640#prod110001009090,SEK,1,0.0,13144.926,google,sem,fr_pmax,2023-02-16 23:26:08
efb82e8b-0b40-3124-9f32-a4c094c8d50e,prod1524#prod100051005070,SEK,1,0.0,10062.795,instagram,social_organic,,2023-02-16 23:32:48
efb82e8b-0b40-3124-9f32-a4c094c8d50e,prod2280#prod501101021202,SEK,1,0.0,4911.729,instagram,social_organic,,2023-02-16 23:32:48
efbd1737-2b52-3373-8ba3-3c4702562db4,prod1522#prod100031003090,SEK,1,0.0,9517.824,google,organic,,2023-02-17 13:07:23
ef4115f5-a983-3187-9cf1-a614803ec193,prod1542#prod103031003060,SEK,1,0.0,13080.6,direct,direct,,2023-02-17 11:59:52
ef6dca66-6e7e-303a-8b38-5459587b7627,prod1585#prod500001015070,SEK,1,88.8,471.528,facebook,social_ppc,WW - Designer Brands - Retargeting - DPA,2023-02-17 08:31:03
ef3ce118-4d68-316b-875f-3fb640553798,prod1585#prod500001015100,SEK,1,0.0,876.036,direct,referral,,2023-02-17 21:47:35
efd05187-befa-367b-8ebf-2f254f03edfe,prod1524#prod100051005130,SEK,1,0.0,8831.646,google,sem,fr_branded_search,2023-02-17 20:38:45
ef955af5-cb49-3854-adb5-ec528c9947eb,prod1526#prod100071007050,SEK,1,0.0,4555.017,direct,direct,,2023-02-17 08:38:41
ef54f85c-0148-3020-b94a-45a825423afc,prod3149#prod102081002095,SEK,1,0.0,16416.396,direct,direct,,2023-02-17 23:19:06
ef9a8093-b180-3efa-a35e-1f945edcaab7,prod2183#prod501071018201,SEK,1,293.484,3228.213,instagram,social_organic,,2023-02-17 08:41:29
ef95fa0f-b38e-350c-8086-a0152360857b,prod1546#prod103071007085,SEK,1,682.02,5428.878,google,sem,uk_pmax,2023-02-17 15:42:23
ef27580d-ecdb-3c02-901f-557946e6813e,prod1524#prod100051005115,SEK,1,0.0,17900.364,google,sem,nl_branded_search,2023-02-17 18:37:24
ef27580d-ecdb-3c02-901f-557946e6813e,prod2181#prod501051005203,SEK,1,0.0,3026.1,google,sem,nl_branded_search,2023-02-17 18:37:24
ef3d0aa7-2d58-36d0-a860-7c20614a4dac,prod2302#prod100101003095,SEK,1,1638.741,11733.396,direct,affiliate,,2023-02-17 15:30:19
ef388ce8-5404-39f0-a06a-5cb4825266f5,prod1519#prod100001000080,SEK,1,0.0,8323.32,google,organic,,2023-02-17 17:56:37
ef388ce8-5404-39f0-a06a-5cb4825266f5,prod3176#prod113131067080,SEK,1,0.0,7688.52,google,organic,,2023-02-17 17:56:37
